ts_utc,ccy,side,price
2026-09-16T07:05:39.520232+00:00,LBP,buy,91700.0
2026-09-16T07:05:39.520232+00:00,LBP,sell,89202.0
2026-09-16T07:05:39.520232+00:00,LBP,sell,89200.0
2026-09-16T07:05:39.520232+00:00,LBP,sell,89150.0
2026-09-16T07:05:39.520232+00:00,LBP,sell,89070.02
2026-09-16T07:05:39.520232+00:00,LBP,sell,89070.0
2026-09-16T07:05:39.520232+00:00,LBP,sell,89050.0
2026-09-16T07:05:39.520232+00:00,LBP,sell,88905.64
2026-09-16T07:05:39.520232+00:00,LBP,sell,88901.0
2026-09-16T07:05:39.520232+00:00,LBP,sell,88802.0
2026-09-16T07:05:39.520232+00:00,LBP,sell,88800.01
2026-09-16T07:05:39.520232+00:00,LKR,buy,334.6
2026-09-16T07:05:39.520232+00:00,LKR,buy,334.65
2026-09-16T07:05:39.520232+00:00,LKR,buy,334.65
2026-09-16T07:05:39.520232+00:00,LKR,buy,334.65
2026-09-16T07:05:39.520232+00:00,LKR,buy,334.7
2026-09-16T07:05:39.520232+00:00,LKR,buy,334.7
2026-09-16T07:05:39.520232+00:00,LKR,buy,334.7
2026-09-16T07:05:39.520232+00:00,LKR,buy,334.7
2026-09-16T07:05:39.520232+00:00,LKR,buy,334.75
2026-09-16T07:05:39.520232+00:00,LKR,buy,334.89
2026-09-16T07:05:39.520232+00:00,LKR,sell,334.2
2026-09-16T07:05:39.520232+00:00,LKR,sell,333.7
2026-09-16T07:05:39.520232+00:00,LKR,sell,333.7
2026-09-16T07:05:39.520232+00:00,LKR,sell,333.5
2026-09-16T07:05:39.520232+00:00,LKR,sell,333.45
2026-09-16T07:05:39.520232+00:00,LKR,sell,333.41
2026-09-16T07:05:39.520232+00:00,LKR,sell,333.4
2026-09-16T07:05:39.520232+00:00,LKR,sell,333.37
2026-09-16T07:05:39.520232+00:00,LKR,sell,333.36
2026-09-16T07:05:39.520232+00:00,LKR,sell,333.31
2026-09-16T07:05:39.520232+00:00,MAD,buy,9.86
2026-09-16T07:05:39.520232+00:00,MAD,buy,9.88
2026-09-16T07:05:39.520232+00:00,MAD,buy,9.88
2026-09-16T07:05:39.520232+00:00,MAD,buy,9.89
2026-09-16T07:05:39.520232+00:00,MAD,buy,9.89
2026-09-16T07:05:39.520232+00:00,MAD,buy,9.89
2026-09-16T07:05:39.520232+00:00,MAD,buy,9.89
2026-09-16T07:05:39.520232+00:00,MAD,buy,9.89
2026-09-16T07:05:39.520232+00:00,MAD,buy,9.89
2026-09-16T07:05:39.520232+00:00,MAD,buy,9.9
2026-09-16T07:05:39.520232+00:00,MAD,sell,9.8
2026-09-16T07:05:39.520232+00:00,MAD,sell,9.8
2026-09-16T07:05:39.520232+00:00,MAD,sell,9.79
2026-09-16T07:05:39.520232+00:00,MAD,sell,9.79
2026-09-16T07:05:39.520232+00:00,MAD,sell,9.79
2026-09-16T07:05:39.520232+00:00,MAD,sell,9.78
2026-09-16T07:05:39.520232+00:00,MAD,sell,9.78
2026-09-16T07:05:39.520232+00:00,MAD,sell,9.78
2026-09-16T07:05:39.520232+00:00,MAD,sell,9.77
2026-09-16T07:05:39.520232+00:00,MAD,sell,9.76
2026-09-16T07:05:39.520232+00:00,MNT,buy,3663.44
2026-09-16T07:05:39.520232+00:00,MNT,buy,3666.99
2026-09-16T07:05:39.520232+00:00,MNT,buy,3667.0
2026-09-16T07:05:39.520232+00:00,MNT,buy,3667.65
2026-09-16T07:05:39.520232+00:00,MNT,buy,3669.0
2026-09-16T07:05:39.520232+00:00,MNT,buy,3670.85
2026-09-16T07:05:39.520232+00:00,MNT,buy,3670.88
2026-09-16T07:05:39.520232+00:00,MNT,buy,3670.89
2026-09-16T07:05:39.520232+00:00,MNT,buy,3670.99
2026-09-16T07:05:39.520232+00:00,MNT,buy,3675.0
2026-09-16T07:05:39.520232+00:00,MNT,sell,3649.3
2026-09-16T07:05:39.520232+00:00,MNT,sell,3649.01
2026-09-16T07:05:39.520232+00:00,MNT,sell,3646.31
2026-09-16T07:05:39.520232+00:00,MNT,sell,3646.3
2026-09-16T07:05:39.520232+00:00,MNT,sell,3644.45
2026-09-16T07:05:39.520232+00:00,MNT,sell,3644.23
2026-09-16T07:05:39.520232+00:00,MNT,sell,3644.0
2026-09-16T07:05:39.520232+00:00,MNT,sell,3642.05
2026-09-16T07:05:39.520232+00:00,MNT,sell,3642.01
2026-09-16T07:05:39.520232+00:00,MNT,sell,3641.08
2026-09-16T07:05:39.520232+00:00,MXN,buy,17.22
2026-09-16T07:05:39.520232+00:00,MXN,buy,17.22
2026-09-16T07:05:39.520232+00:00,MXN,buy,17.23
2026-09-16T07:05:39.520232+00:00,MXN,buy,17.23
2026-09-16T07:05:39.520232+00:00,MXN,buy,17.24
2026-09-16T07:05:39.520232+00:00,MXN,buy,17.24
2026-09-16T07:05:39.520232+00:00,MXN,buy,17.25
2026-09-16T07:05:39.520232+00:00,MXN,buy,17.26
2026-09-16T07:05:39.520232+00:00,MXN,buy,17.26
2026-09-16T07:05:39.520232+00:00,MXN,buy,17.27
2026-09-16T07:05:39.520232+00:00,MXN,sell,17.16
2026-09-16T07:05:39.520232+00:00,MXN,sell,17.16
2026-09-16T07:05:39.520232+00:00,MXN,sell,17.11
2026-09-16T07:05:39.520232+00:00,MXN,sell,17.1
2026-09-16T07:05:39.520232+00:00,MXN,sell,17.1
2026-09-16T07:05:39.520232+00:00,MXN,sell,17.1
2026-09-16T07:05:39.520232+00:00,MXN,sell,17.09
2026-09-16T07:05:39.520232+00:00,MXN,sell,17.09
2026-09-16T07:05:39.520232+00:00,MXN,sell,17.09
2026-09-16T07:05:39.520232+00:00,MXN,sell,17.06
2026-09-16T07:05:39.520232+00:00,MZN,buy,74.52
2026-09-16T07:05:39.520232+00:00,MZN,buy,74.54
2026-09-16T07:05:39.520232+00:00,MZN,buy,74.58
2026-09-16T07:05:39.520232+00:00,MZN,buy,74.69
2026-09-16T07:05:39.520232+00:00,MZN,buy,74.7
2026-09-16T07:05:39.520232+00:00,MZN,buy,74.75
2026-09-16T07:05:39.520232+00:00,MZN,buy,74.79
2026-09-16T07:05:39.520232+00:00,MZN,buy,74.85
2026-09-16T07:05:39.520232+00:00,MZN,buy,74.87
2026-09-16T07:05:39.520232+00:00,MZN,buy,74.88
2026-09-16T07:05:39.520232+00:00,MZN,sell,75.26
2026-09-16T07:05:39.520232+00:00,MZN,sell,75.25
2026-09-16T07:05:39.520232+00:00,MZN,sell,75.11
2026-09-16T07:05:39.520232+00:00,MZN,sell,75.01
2026-09-16T07:05:39.520232+00:00,MZN,sell,75.0
2026-09-16T07:05:39.520232+00:00,MZN,sell,74.97
2026-09-16T07:05:39.520232+00:00,MZN,sell,74.97
2026-09-16T07:05:39.520232+00:00,MZN,sell,74.96
2026-09-16T07:05:39.520232+00:00,MZN,sell,74.96
2026-09-16T07:05:39.520232+00:00,MZN,sell,74.95
2026-09-16T07:05:39.520232+00:00,NPR,buy,164.9
2026-09-16T07:05:39.520232+00:00,NPR,buy,165.98
2026-09-16T07:05:39.520232+00:00,NPR,buy,183.0
2026-09-16T07:05:39.520232+00:00,NPR,buy,184.25
2026-09-16T07:05:39.520232+00:00,NPR,sell,157.0
2026-09-16T07:05:39.520232+00:00,NPR,sell,156.56
2026-09-16T07:05:39.520232+00:00,NPR,sell,156.21
2026-09-16T07:05:39.520232+00:00,NPR,sell,156.05
2026-09-16T07:05:39.520232+00:00,NPR,sell,155.51
2026-09-16T07:05:39.520232+00:00,NPR,sell,153.0
2026-09-16T07:05:39.520232+00:00,NPR,sell,152.03
2026-09-16T07:05:39.520232+00:00,NPR,sell,152.0
2026-09-16T07:05:39.520232+00:00,NPR,sell,150.5
2026-09-16T07:05:39.520232+00:00,NPR,sell,150.01
2026-09-16T07:05:39.520232+00:00,PEN,buy,3.382
2026-09-16T07:05:39.520232+00:00,PEN,buy,3.383
2026-09-16T07:05:39.520232+00:00,PEN,buy,3.385
2026-09-16T07:05:39.520232+00:00,PEN,buy,3.386
2026-09-16T07:05:39.520232+00:00,PEN,buy,3.386
2026-09-16T07:05:39.520232+00:00,PEN,buy,3.387
2026-09-16T07:05:39.520232+00:00,PEN,buy,3.388
2026-09-16T07:05:39.520232+00:00,PEN,buy,3.391
2026-09-16T07:05:39.520232+00:00,PEN,buy,3.391
2026-09-16T07:05:39.520232+00:00,PEN,buy,3.392
2026-09-16T07:05:39.520232+00:00,PEN,sell,3.359
2026-09-16T07:05:39.520232+00:00,PEN,sell,3.357
2026-09-16T07:05:39.520232+00:00,PEN,sell,3.356
2026-09-16T07:05:39.520232+00:00,PEN,sell,3.356
2026-09-16T07:05:39.520232+00:00,PEN,sell,3.356
2026-09-16T07:05:39.520232+00:00,PEN,sell,3.355
2026-09-16T07:05:39.520232+00:00,PEN,sell,3.355
2026-09-16T07:05:39.520232+00:00,PEN,sell,3.35
2026-09-16T07:05:39.520232+00:00,PEN,sell,3.35
2026-09-16T07:05:39.520232+00:00,PEN,sell,3.35
2026-09-16T07:05:39.520232+00:00,PHP,buy,62.78
2026-09-16T07:05:39.520232+00:00,PHP,buy,62.79
2026-09-16T07:05:39.520232+00:00,PHP,buy,62.8
2026-09-16T07:05:39.520232+00:00,PHP,buy,62.8
2026-09-16T07:05:39.520232+00:00,PHP,buy,62.81
2026-09-16T07:05:39.520232+00:00,PHP,buy,62.82
2026-09-16T07:05:39.520232+00:00,PHP,buy,62.83
2026-09-16T07:05:39.520232+00:00,PHP,buy,62.83
2026-09-16T07:05:39.520232+00:00,PHP,buy,62.83
2026-09-16T07:05:39.520232+00:00,PHP,buy,62.84
2026-09-16T07:05:39.520232+00:00,PHP,sell,62.65
2026-09-16T07:05:39.520232+00:00,PHP,sell,62.65
2026-09-16T07:05:39.520232+00:00,PHP,sell,62.65
2026-09-16T07:05:39.520232+00:00,PHP,sell,62.61
2026-09-16T07:05:39.520232+00:00,PHP,sell,62.61
2026-09-16T07:05:39.520232+00:00,PHP,sell,62.59
2026-09-16T07:05:39.520232+00:00,PHP,sell,62.59
2026-09-16T07:05:39.520232+00:00,PHP,sell,62.59
2026-09-16T07:05:39.520232+00:00,PHP,sell,62.58
2026-09-16T07:05:39.520232+00:00,PHP,sell,62.58
2026-09-16T07:05:39.520232+00:00,PKR,buy,284.4
2026-09-16T07:05:39.520232+00:00,PKR,buy,284.43
2026-09-16T07:05:39.520232+00:00,PKR,buy,284.44
2026-09-16T07:05:39.520232+00:00,PKR,buy,284.49
2026-09-16T07:05:39.520232+00:00,PKR,buy,284.5
2026-09-16T07:05:39.520232+00:00,PKR,buy,284.54
2026-09-16T07:05:39.520232+00:00,PKR,buy,284.55
2026-09-16T07:05:39.520232+00:00,PKR,buy,284.57
2026-09-16T07:05:39.520232+00:00,PKR,buy,284.58
2026-09-16T07:05:39.520232+00:00,PKR,buy,284.59
2026-09-16T07:05:39.520232+00:00,PKR,sell,284.35
2026-09-16T07:05:39.520232+00:00,PKR,sell,284.2
2026-09-16T07:05:39.520232+00:00,PKR,sell,284.0
2026-09-16T07:05:39.520232+00:00,PKR,sell,284.0
2026-09-16T07:05:39.520232+00:00,PKR,sell,283.99
2026-09-16T07:05:39.520232+00:00,PKR,sell,283.92
2026-09-16T07:05:39.520232+00:00,PKR,sell,283.9
2026-09-16T07:05:39.520232+00:00,PKR,sell,283.9
2026-09-16T07:05:39.520232+00:00,PKR,sell,283.9
2026-09-16T07:05:39.520232+00:00,PKR,sell,283.88
2026-09-16T07:05:39.520232+00:00,QAR,buy,3.75
2026-09-16T07:05:39.520232+00:00,QAR,buy,3.805
2026-09-16T07:05:39.520232+00:00,QAR,buy,3.814
2026-09-16T07:05:39.520232+00:00,QAR,buy,3.824
2026-09-16T07:05:39.520232+00:00,QAR,buy,3.825
2026-09-16T07:05:39.520232+00:00,QAR,buy,3.847
2026-09-16T07:05:39.520232+00:00,QAR,buy,3.849
2026-09-16T07:05:39.520232+00:00,QAR,buy,3.85
2026-09-16T07:05:39.520232+00:00,QAR,buy,3.85
2026-09-16T07:05:39.520232+00:00,QAR,buy,3.9
2026-09-16T07:05:39.520232+00:00,QAR,sell,3.686
2026-09-16T07:05:39.520232+00:00,QAR,sell,3.682
2026-09-16T07:05:39.520232+00:00,QAR,sell,3.68
2026-09-16T07:05:39.520232+00:00,QAR,sell,3.67
2026-09-16T07:05:39.520232+00:00,QAR,sell,3.657
2026-09-16T07:05:39.520232+00:00,QAR,sell,3.657
2026-09-16T07:05:39.520232+00:00,QAR,sell,3.656
2026-09-16T07:05:39.520232+00:00,QAR,sell,3.651
2026-09-16T07:05:39.520232+00:00,QAR,sell,3.651
2026-09-16T07:05:39.520232+00:00,QAR,sell,3.65
2026-09-16T07:05:39.520232+00:00,RWF,buy,1477.8
2026-09-16T07:05:39.520232+00:00,RWF,buy,1479.0
2026-09-16T07:05:39.520232+00:00,RWF,buy,1479.6
2026-09-16T07:05:39.520232+00:00,RWF,buy,1479.88
2026-09-16T07:05:39.520232+00:00,RWF,buy,1480.0
2026-09-16T07:05:39.520232+00:00,RWF,buy,1481.97
2026-09-16T07:05:39.520232+00:00,RWF,buy,1481.99
2026-09-16T07:05:39.520232+00:00,RWF,buy,1482.84
2026-09-16T07:05:39.520232+00:00,RWF,buy,1483.98
2026-09-16T07:05:39.520232+00:00,RWF,buy,1484.59
2026-09-16T07:05:39.520232+00:00,RWF,sell,1481.51
2026-09-16T07:05:39.520232+00:00,RWF,sell,1480.6
2026-09-16T07:05:39.520232+00:00,RWF,sell,1480.55
2026-09-16T07:05:39.520232+00:00,RWF,sell,1480.52
2026-09-16T07:05:39.520232+00:00,RWF,sell,1480.42
2026-09-16T07:05:39.520232+00:00,RWF,sell,1480.4
2026-09-16T07:05:39.520232+00:00,RWF,sell,1479.81
2026-09-16T07:05:39.520232+00:00,RWF,sell,1478.52
2026-09-16T07:05:39.520232+00:00,RWF,sell,1478.5
2026-09-16T07:05:39.520232+00:00,RWF,sell,1478.29
2026-09-16T07:05:39.520232+00:00,SAR,buy,3.81
2026-09-16T07:05:39.520232+00:00,SAR,buy,3.83
2026-09-16T07:05:39.520232+00:00,SAR,buy,3.83
2026-09-16T07:05:39.520232+00:00,SAR,buy,3.83
2026-09-16T07:05:39.520232+00:00,SAR,buy,3.83
2026-09-16T07:05:39.520232+00:00,SAR,buy,3.84
2026-09-16T07:05:39.520232+00:00,SAR,buy,3.84
2026-09-16T07:05:39.520232+00:00,SAR,buy,3.84
2026-09-16T07:05:39.520232+00:00,SAR,buy,3.85
2026-09-16T07:05:39.520232+00:00,SAR,buy,3.85
2026-09-16T07:05:39.520232+00:00,SAR,sell,3.81
2026-09-16T07:05:39.520232+00:00,SAR,sell,3.81
2026-09-16T07:05:39.520232+00:00,SAR,sell,3.8
2026-09-16T07:05:39.520232+00:00,SAR,sell,3.8
2026-09-16T07:05:39.520232+00:00,SAR,sell,3.8
2026-09-16T07:05:39.520232+00:00,SAR,sell,3.8
2026-09-16T07:05:39.520232+00:00,SAR,sell,3.8
2026-09-16T07:05:39.520232+00:00,SAR,sell,3.79
2026-09-16T07:05:39.520232+00:00,SAR,sell,3.79
2026-09-16T07:05:39.520232+00:00,SAR,sell,3.79
2026-09-16T07:05:39.520232+00:00,SDG,buy,8369.99
2026-09-16T07:05:39.520232+00:00,SDG,buy,8370.0
2026-09-16T07:05:39.520232+00:00,SDG,buy,8380.0
2026-09-16T07:05:39.520232+00:00,SDG,buy,8400.0
2026-09-16T07:05:39.520232+00:00,SDG,buy,8425.7
2026-09-16T07:05:39.520232+00:00,SDG,buy,8450.0
2026-09-16T07:05:39.520232+00:00,SDG,buy,8460.0
2026-09-16T07:05:39.520232+00:00,SDG,buy,8490.0
2026-09-16T07:05:39.520232+00:00,SDG,buy,8500.0
2026-09-16T07:05:39.520232+00:00,SDG,buy,8500.0
2026-09-16T07:05:39.520232+00:00,SDG,sell,8523.0
2026-09-16T07:05:39.520232+00:00,SDG,sell,8306.03
2026-09-16T07:05:39.520232+00:00,SDG,sell,8300.87
2026-09-16T07:05:39.520232+00:00,SDG,sell,8299.89
2026-09-16T07:05:39.520232+00:00,SDG,sell,8280.55
2026-09-16T07:05:39.520232+00:00,SDG,sell,8280.08
2026-09-16T07:05:39.520232+00:00,SDG,sell,8280.0
2026-09-16T07:05:39.520232+00:00,SDG,sell,8280.0
2026-09-16T07:05:39.520232+00:00,SDG,sell,8250.0
2026-09-16T07:05:39.520232+00:00,SDG,sell,8226.0
2026-09-16T07:05:39.520232+00:00,SYP,buy,136.9
2026-09-16T07:05:39.520232+00:00,SYP,buy,137.0
2026-09-16T07:05:39.520232+00:00,SYP,buy,137.2
2026-09-16T07:05:39.520232+00:00,SYP,buy,137.3
2026-09-16T07:05:39.520232+00:00,SYP,sell,135.5
2026-09-16T07:05:39.520232+00:00,SYP,sell,135.5
2026-09-16T07:05:39.520232+00:00,SYP,sell,134.53
2026-09-16T07:05:39.520232+00:00,SYP,sell,134.5
2026-09-16T07:05:39.520232+00:00,SYP,sell,133.65
2026-09-16T07:05:39.520232+00:00,SYP,sell,133.62
2026-09-16T07:05:39.520232+00:00,SYP,sell,133.56
2026-09-16T07:05:39.520232+00:00,SYP,sell,133.0
2026-09-16T07:05:39.520232+00:00,SYP,sell,131.0
2026-09-16T07:05:39.520232+00:00,SYP,sell,130.6
2026-09-16T07:05:39.520232+00:00,TND,buy,3.23
2026-09-16T07:05:39.520232+00:00,TND,buy,3.23
2026-09-16T07:05:39.520232+00:00,TND,buy,3.24
2026-09-16T07:05:39.520232+00:00,TND,buy,3.25
2026-09-16T07:05:39.520232+00:00,TND,buy,3.27
2026-09-16T07:05:39.520232+00:00,TND,buy,3.29
2026-09-16T07:05:39.520232+00:00,TND,buy,3.35
2026-09-16T07:05:39.520232+00:00,TND,buy,3.35
2026-09-16T07:05:39.520232+00:00,TND,buy,3.35
2026-09-16T07:05:39.520232+00:00,TND,buy,3.4
2026-09-16T07:05:39.520232+00:00,TND,sell,3.17
2026-09-16T07:05:39.520232+00:00,TND,sell,3.15
2026-09-16T07:05:39.520232+00:00,TND,sell,3.15
2026-09-16T07:05:39.520232+00:00,TND,sell,3.15
2026-09-16T07:05:39.520232+00:00,TND,sell,3.14
2026-09-16T07:05:39.520232+00:00,TND,sell,3.14
2026-09-16T07:05:39.520232+00:00,TND,sell,3.13
2026-09-16T07:05:39.520232+00:00,TND,sell,3.12
2026-09-16T07:05:39.520232+00:00,TND,sell,3.11
2026-09-16T07:05:39.520232+00:00,TND,sell,3.1
2026-09-16T07:05:39.520232+00:00,TRY,buy,50.48
2026-09-16T07:05:39.520232+00:00,TRY,buy,50.57
2026-09-16T07:05:39.520232+00:00,TRY,buy,51.1
2026-09-16T07:05:39.520232+00:00,TRY,buy,51.48
2026-09-16T07:05:39.520232+00:00,TRY,buy,51.49
2026-09-16T07:05:39.520232+00:00,TRY,buy,51.6
2026-09-16T07:05:39.520232+00:00,TRY,buy,51.65
2026-09-16T07:05:39.520232+00:00,TRY,buy,51.65
2026-09-16T07:05:39.520232+00:00,TRY,buy,51.67
2026-09-16T07:05:39.520232+00:00,TRY,buy,51.75
2026-09-16T07:05:39.520232+00:00,TRY,sell,49.7
2026-09-16T07:05:39.520232+00:00,TRY,sell,49.4
2026-09-16T07:05:39.520232+00:00,TRY,sell,49.3
2026-09-16T07:05:39.520232+00:00,TRY,sell,49.02
2026-09-16T07:05:39.520232+00:00,TRY,sell,49.0
2026-09-16T07:05:39.520232+00:00,TRY,sell,49.0
2026-09-16T07:05:39.520232+00:00,TRY,sell,48.89
2026-09-16T07:05:39.520232+00:00,TRY,sell,48.8
2026-09-16T07:05:39.520232+00:00,TRY,sell,48.8
2026-09-16T07:05:39.520232+00:00,TRY,sell,48.8
2026-09-16T07:05:39.520232+00:00,TZS,buy,2643.0
2026-09-16T07:05:39.520232+00:00,TZS,buy,2645.0
2026-09-16T07:05:39.520232+00:00,TZS,buy,2649.58
2026-09-16T07:05:39.520232+00:00,TZS,buy,2649.6
2026-09-16T07:05:39.520232+00:00,TZS,buy,2653.0
2026-09-16T07:05:39.520232+00:00,TZS,buy,2653.51
2026-09-16T07:05:39.520232+00:00,TZS,buy,2656.0
2026-09-16T07:05:39.520232+00:00,TZS,buy,2656.0
2026-09-16T07:05:39.520232+00:00,TZS,buy,2658.99
2026-09-16T07:05:39.520232+00:00,TZS,buy,2659.99
2026-09-16T07:05:39.520232+00:00,TZS,sell,2646.0
2026-09-16T07:05:39.520232+00:00,TZS,sell,2646.0
2026-09-16T07:05:39.520232+00:00,TZS,sell,2642.24
2026-09-16T07:05:39.520232+00:00,TZS,sell,2642.24
2026-09-16T07:05:39.520232+00:00,TZS,sell,2642.23
2026-09-16T07:05:39.520232+00:00,TZS,sell,2642.11
2026-09-16T07:05:39.520232+00:00,TZS,sell,2642.09
2026-09-16T07:05:39.520232+00:00,TZS,sell,2642.0
2026-09-16T07:05:39.520232+00:00,TZS,sell,2641.5
2026-09-16T07:05:39.520232+00:00,TZS,sell,2641.0
2026-09-16T07:05:39.520232+00:00,UAH,buy,45.6
2026-09-16T07:05:39.520232+00:00,UAH,buy,45.7
2026-09-16T07:05:39.520232+00:00,UAH,buy,45.73
2026-09-16T07:05:39.520232+00:00,UAH,buy,45.73
2026-09-16T07:05:39.520232+00:00,UAH,buy,45.74
2026-09-16T07:05:39.520232+00:00,UAH,buy,45.75
2026-09-16T07:05:39.520232+00:00,UAH,buy,45.75
2026-09-16T07:05:39.520232+00:00,UAH,buy,45.78
2026-09-16T07:05:39.520232+00:00,UAH,buy,45.81
2026-09-16T07:05:39.520232+00:00,UAH,buy,45.84
2026-09-16T07:05:39.520232+00:00,UAH,sell,47.41
2026-09-16T07:05:39.520232+00:00,UAH,sell,47.41
2026-09-16T07:05:39.520232+00:00,UAH,sell,47.41
2026-09-16T07:05:39.520232+00:00,UAH,sell,47.4
2026-09-16T07:05:39.520232+00:00,UAH,sell,47.4
2026-09-16T07:05:39.520232+00:00,UAH,sell,47.12
2026-09-16T07:05:39.520232+00:00,UAH,sell,47.05
2026-09-16T07:05:39.520232+00:00,UAH,sell,47.0
2026-09-16T07:05:39.520232+00:00,UAH,sell,46.99
2026-09-16T07:05:39.520232+00:00,UAH,sell,46.99
2026-09-16T07:05:39.520232+00:00,UGX,buy,3890.0
2026-09-16T07:05:39.520232+00:00,UGX,buy,3895.0
2026-09-16T07:05:39.520232+00:00,UGX,buy,3896.9
2026-09-16T07:05:39.520232+00:00,UGX,buy,3897.0
2026-09-16T07:05:39.520232+00:00,UGX,buy,3897.0
2026-09-16T07:05:39.520232+00:00,UGX,buy,3897.0
2026-09-16T07:05:39.520232+00:00,UGX,buy,3897.0
2026-09-16T07:05:39.520232+00:00,UGX,buy,3898.0
2026-09-16T07:05:39.520232+00:00,UGX,buy,3898.0
2026-09-16T07:05:39.520232+00:00,UGX,buy,3903.8
2026-09-16T07:05:39.520232+00:00,UGX,sell,3910.01
2026-09-16T07:05:39.520232+00:00,UGX,sell,3910.0
2026-09-16T07:05:39.520232+00:00,UGX,sell,3905.1
2026-09-16T07:05:39.520232+00:00,UGX,sell,3905.0
2026-09-16T07:05:39.520232+00:00,UGX,sell,3904.65
2026-09-16T07:05:39.520232+00:00,UGX,sell,3904.65
2026-09-16T07:05:39.520232+00:00,UGX,sell,3904.62
2026-09-16T07:05:39.520232+00:00,UGX,sell,3902.82
2026-09-16T07:05:39.520232+00:00,UGX,sell,3902.61
2026-09-16T07:05:39.520232+00:00,UGX,sell,3902.37
2026-09-16T07:05:39.520232+00:00,VES,buy,958.0
2026-09-16T07:05:39.520232+00:00,VES,buy,958.499
2026-09-16T07:05:39.520232+00:00,VES,buy,958.5
2026-09-16T07:05:39.520232+00:00,VES,buy,958.999
2026-09-16T07:05:39.520232+00:00,VES,buy,959.0
2026-09-16T07:05:39.520232+00:00,VES,buy,959.95
2026-09-16T07:05:39.520232+00:00,VES,buy,959.999
2026-09-16T07:05:39.520232+00:00,VES,buy,960.0
2026-09-16T07:05:39.520232+00:00,VES,buy,960.888
2026-09-16T07:05:39.520232+00:00,VES,buy,961.299
2026-09-16T07:05:39.520232+00:00,VES,sell,953.8
2026-09-16T07:05:39.520232+00:00,VES,sell,953.777
2026-09-16T07:05:39.520232+00:00,VES,sell,953.1
2026-09-16T07:05:39.520232+00:00,VES,sell,953.02
2026-09-16T07:05:39.520232+00:00,VES,sell,953.0
2026-09-16T07:05:39.520232+00:00,VES,sell,953.0
2026-09-16T07:05:39.520232+00:00,VES,sell,952.72
2026-09-16T07:05:39.520232+00:00,VES,sell,952.502
2026-09-16T07:05:39.520232+00:00,VES,sell,952.5
2026-09-16T07:05:39.520232+00:00,VES,sell,952.203
2026-09-16T07:05:39.520232+00:00,VND,buy,25751.0
2026-09-16T07:05:39.520232+00:00,VND,buy,25770.0
2026-09-16T07:05:39.520232+00:00,VND,buy,25772.0
2026-09-16T07:05:39.520232+00:00,VND,buy,25772.0
2026-09-16T07:05:39.520232+00:00,VND,buy,25772.0
2026-09-16T07:05:39.520232+00:00,VND,buy,25773.0
2026-09-16T07:05:39.520232+00:00,VND,buy,25773.0
2026-09-16T07:05:39.520232+00:00,VND,buy,25774.0
2026-09-16T07:05:39.520232+00:00,VND,buy,25774.0
2026-09-16T07:05:39.520232+00:00,VND,buy,25774.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25760.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25752.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25752.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25750.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25749.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25749.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25747.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25747.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25747.0
2026-09-16T07:05:39.520232+00:00,VND,sell,25746.0
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.6
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.65
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.7
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.85
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.94
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.95
2026-09-16T07:05:39.520232+00:00,XAF,buy,606.99
2026-09-16T07:05:39.520232+00:00,XAF,buy,607.0
2026-09-16T07:05:39.520232+00:00,XAF,buy,607.0
2026-09-16T07:05:39.520232+00:00,XAF,buy,607.0
2026-09-16T07:05:39.520232+00:00,XAF,sell,609.0
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.7
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.61
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.6
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.59
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.18
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.15
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.15
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.13
2026-09-16T07:05:39.520232+00:00,XAF,sell,607.12
2026-09-16T07:05:39.520232+00:00,XOF,buy,584.89
2026-09-16T07:05:39.520232+00:00,XOF,buy,584.95
2026-09-16T07:05:39.520232+00:00,XOF,buy,584.99
2026-09-16T07:05:39.520232+00:00,XOF,buy,585.0
2026-09-16T07:05:39.520232+00:00,XOF,buy,585.5
2026-09-16T07:05:39.520232+00:00,XOF,buy,586.0
2026-09-16T07:05:39.520232+00:00,XOF,buy,586.89
2026-09-16T07:05:39.520232+00:00,XOF,buy,587.3
2026-09-16T07:05:39.520232+00:00,XOF,buy,587.5
